序号,关键词,方案ID,推广单元ID,消费额,点击量,浏览量,跳出率,平均访问时长_秒,有消费,CTR,CPC,有浏览,有转化,平均浏览,GMM_K,cluster_id,分类
1406,1323,525368335,9811363528,16.79,16,60,0.5,247.0,True,0.26666666666666666,1.049375,True,True,3.75,8,1,稳定拓展型
1407,1325,525368335,9811363528,5.23,8,63,0.5,909.0,True,0.12698412698412698,0.65375,True,True,7.875,8,1,稳定拓展型
1408,1327,525368335,9811363528,8.67,6,34,0.4,505.0,True,0.17647058823529413,1.445,True,True,5.666666666666667,8,1,稳定拓展型
1409,1337,525368335,9811363528,0.15,1,1,1.0,2.0,True,1.0,0.15,True,True,1.0,8,7,低效长尾型二
1410,1351,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1411,1353,525368335,9811363528,113.91,107,560,0.3587,341.0,True,0.19107142857142856,1.0645794392523364,True,True,5.233644859813084,8,1,稳定拓展型
1412,1370,525368335,9811363528,1.66,2,2,1.0,4.0,True,1.0,0.83,True,True,1.0,8,7,低效长尾型二
1413,1375,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1414,1381,525368335,9811363528,2.27,3,2,1.0,61.0,True,1.5,0.7566666666666667,True,True,0.6666666666666666,8,7,低效长尾型二
1415,1387,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1416,1396,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1417,1397,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1418,1398,525368335,9811363528,5.87,4,4,0.6667,87.0,True,1.0,1.4675,True,True,1.0,8,6,稳定拓展型三
1419,1400,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1420,1402,525368335,9811363528,0.75,1,1,1.0,120.0,True,1.0,0.75,True,True,1.0,8,7,低效长尾型二
1421,1414,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1422,1437,525368335,9811363528,19.68,21,43,0.75,89.0,True,0.4883720930232558,0.9371428571428572,True,True,2.0476190476190474,8,6,稳定拓展型三
1423,1441,525368335,9811363528,34.01,50,42,0.8182,76.0,True,1.1904761904761905,0.6801999999999999,True,True,0.84,8,6,稳定拓展型三
1424,1475,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1425,1492,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1426,1496,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1427,1507,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1428,1508,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1429,1523,525368335,9811363528,7.77,7,9,0.8,172.0,True,0.7777777777777778,1.1099999999999999,True,True,1.2857142857142858,8,6,稳定拓展型三
1430,1525,525368335,9811363528,29.45,32,180,0.7241,400.0,True,0.17777777777777778,0.9203125,True,True,5.625,8,1,稳定拓展型
1431,1533,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1432,1535,525368335,9811363528,6.01,10,18,0.4,261.0,True,0.5555555555555556,0.601,True,True,1.8,8,1,稳定拓展型
1433,1537,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1434,1561,525368335,9811363528,14.9,16,14,0.8333,95.0,True,1.1428571428571428,0.93125,True,True,0.875,8,6,稳定拓展型三
1435,1564,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1436,1575,525368335,9811363528,33.51,40,8,0.5,60.0,True,5.0,0.83775,True,True,0.2,8,4,稳定拓展型二
1437,1576,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1438,1601,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1439,1602,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1440,1610,525368335,9811363528,9.46,9,5,1.0,33.0,True,1.8,1.051111111111111,True,True,0.5555555555555556,8,7,低效长尾型二
1441,1617,525368335,9811363528,3.61,3,2,1.0,2.0,True,1.5,1.2033333333333334,True,True,0.6666666666666666,8,7,低效长尾型二
1442,1621,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1443,1628,525368335,9811363528,2.96,3,14,0.3333,254.0,True,0.21428571428571427,0.9866666666666667,True,True,4.666666666666667,8,1,稳定拓展型
1444,1629,525368335,9811363528,6.69,8,16,0.7143,339.0,True,0.5,0.83625,True,True,2.0,8,6,稳定拓展型三
1445,1638,525368335,9811363528,19.33,26,59,0.5789,120.0,True,0.4406779661016949,0.7434615384615384,True,True,2.269230769230769,8,1,稳定拓展型
1446,1639,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1447,1640,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1448,1641,525368335,9811363528,0.34,1,1,1.0,1.0,True,1.0,0.34,True,True,1.0,8,7,低效长尾型二
1449,1647,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1450,1649,525368335,9811363528,12.97,12,31,0.6,160.0,True,0.3870967741935484,1.0808333333333333,True,True,2.5833333333333335,8,1,稳定拓展型
1451,1652,525368335,9811363528,2.48,3,2,1.0,2.0,True,1.5,0.8266666666666667,True,True,0.6666666666666666,8,7,低效长尾型二
1452,1660,525368335,9811363528,24.25,18,38,0.6667,282.0,True,0.47368421052631576,1.3472222222222223,True,True,2.111111111111111,8,1,稳定拓展型
1453,1670,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1454,1672,525368335,9811363528,662.43,3390,507,0.9859,66.0,True,6.686390532544379,0.1954070796460177,True,True,0.1495575221238938,8,4,稳定拓展型二
1455,1677,525368335,9811363528,24.31,21,39,0.5333,188.0,True,0.5384615384615384,1.1576190476190475,True,True,1.8571428571428572,8,6,稳定拓展型三
1456,1678,525368335,9811363528,5.64,6,10,0.75,396.0,True,0.6,0.94,True,True,1.6666666666666667,8,6,稳定拓展型三
1457,1688,525368335,9811363528,0.64,2,9,0.5,1179.0,True,0.2222222222222222,0.32,True,True,4.5,8,1,稳定拓展型
1458,1694,525368335,9811363528,0.85,2,11,0.5,668.0,True,0.18181818181818182,0.425,True,True,5.5,8,1,稳定拓展型
1459,1702,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1460,1703,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1461,1705,525368335,9811363528,14.22,13,33,0.7273,77.0,True,0.3939393939393939,1.093846153846154,True,True,2.5384615384615383,8,1,稳定拓展型
1462,1716,525368335,9811363528,3.37,2,2,0.0,17.0,True,1.0,1.685,True,True,1.0,8,5,潜力挖掘型
1463,1717,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1464,1718,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1465,1719,525368335,9811363528,49.34,66,98,0.7381,114.0,True,0.673469387755102,0.7475757575757577,True,True,1.4848484848484849,8,6,稳定拓展型三
1466,1735,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1467,1737,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1468,1739,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1469,1742,525368335,9811363528,13.43,15,37,0.6923,105.0,True,0.40540540540540543,0.8953333333333333,True,True,2.466666666666667,8,1,稳定拓展型
1470,1756,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1471,1765,525368335,9811363528,33.74,46,46,0.9286,70.0,True,1.0,0.7334782608695652,True,True,1.0,8,6,稳定拓展型三
1472,1766,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1473,1797,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1474,1816,525368335,9811363528,1.16,2,6,0.0,41.0,True,0.3333333333333333,0.58,True,True,3.0,8,5,潜力挖掘型
1475,1827,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1476,1869,525368335,9811363528,16.93,17,11,1.0,118.0,True,1.5454545454545454,0.9958823529411764,True,True,0.6470588235294118,8,7,低效长尾型二
1477,1879,525368335,9811363528,1.82,2,2,1.0,28.0,True,1.0,0.91,True,True,1.0,8,7,低效长尾型二
1478,1881,525368335,9811363528,2.24,3,8,0.3333,530.0,True,0.375,0.7466666666666667,True,True,2.6666666666666665,8,1,稳定拓展型
1479,1906,525368335,9811363528,0.81,1,1,1.0,,True,1.0,0.81,True,True,1.0,8,7,低效长尾型二
1480,1916,525368335,9811363528,1457.46,924,1318,0.698,174.0,True,0.701062215477997,1.5773376623376625,True,True,1.4264069264069263,8,6,稳定拓展型三
1481,1921,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1482,1923,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1483,1930,525368335,9811363528,6.29,5,39,0.5,478.0,True,0.1282051282051282,1.258,True,True,7.8,8,1,稳定拓展型
1484,1935,525368335,9811363528,1.11,2,2,1.0,5.0,True,1.0,0.555,True,True,1.0,8,7,低效长尾型二
1485,1939,525368335,9811363528,0.2,1,0,0.0,,True,,0.2,False,True,0.0,8,5,潜力挖掘型
1486,1952,525368335,9811363528,23556.53,28520,31283,0.6368,210.0,True,0.9116772688041428,0.8259652875175315,True,True,1.0968793828892005,8,0,高价值转化型
1487,1955,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1488,1957,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1489,1958,525368335,9811363528,0.73,2,1,1.0,19.0,True,2.0,0.365,True,True,0.5,8,7,低效长尾型二
1490,1965,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1491,1988,525368335,9811363528,0.15,1,1,1.0,1.0,True,1.0,0.15,True,True,1.0,8,7,低效长尾型二
1492,1996,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1493,2010,525368335,9811363528,2.75,3,2,1.0,120.0,True,1.5,0.9166666666666666,True,True,0.6666666666666666,8,7,低效长尾型二
1494,2015,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1495,2019,525368335,9811363528,4.98,5,3,1.0,42.0,True,1.6666666666666667,0.9960000000000001,True,True,0.6,8,7,低效长尾型二
1496,2030,525368335,9811363528,0.5,1,1,1.0,33.0,True,1.0,0.5,True,True,1.0,8,7,低效长尾型二
1497,2042,525368335,9811363528,0.31,1,1,1.0,5.0,True,1.0,0.31,True,True,1.0,8,7,低效长尾型二
1498,2043,525368335,9811363528,2.64,2,0,0.0,,True,,1.32,False,True,0.0,8,5,潜力挖掘型
1499,2051,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1500,2054,525368335,9811363528,0.92,1,1,1.0,1728.0,True,1.0,0.92,True,True,1.0,8,7,低效长尾型二
1501,2056,525368335,9811363528,24.53,26,52,0.3684,155.0,True,0.5,0.9434615384615385,True,True,2.0,8,1,稳定拓展型
1502,2060,525368335,9811363528,0.83,1,0,0.0,,True,,0.83,False,True,0.0,8,5,潜力挖掘型
1503,2071,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1504,2072,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1505,2076,525368335,9811363528,3.75,5,5,0.6667,95.0,True,1.0,0.75,True,True,1.0,8,6,稳定拓展型三
1506,2078,525368335,9811363528,127.96,115,117,0.9231,86.0,True,0.9829059829059829,1.112695652173913,True,True,1.017391304347826,8,6,稳定拓展型三
1507,2091,525368335,9811363528,4.76,5,2,1.0,120.0,True,2.5,0.952,True,True,0.4,8,7,低效长尾型二
1508,2092,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1509,2093,525368335,9811363528,1.85,3,11,0.6667,289.0,True,0.2727272727272727,0.6166666666666667,True,True,3.6666666666666665,8,1,稳定拓展型
1510,2095,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1511,2101,525368335,9811363528,3.75,3,5,0.5,172.0,True,0.6,1.25,True,True,1.6666666666666667,8,6,稳定拓展型三
1512,2113,525368335,9811363528,66.87,69,68,0.8776,45.0,True,1.0147058823529411,0.9691304347826087,True,True,0.9855072463768116,8,6,稳定拓展型三
1513,2116,525368335,9811363528,23.67,33,18,1.0,54.0,True,1.8333333333333333,0.7172727272727273,True,True,0.5454545454545454,8,7,低效长尾型二
1514,2127,525368335,9811363528,16.0,6,7,0.8333,7.0,True,0.8571428571428571,2.6666666666666665,True,True,1.1666666666666667,8,0,高价值转化型
1515,2146,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1516,2147,525368335,9811363528,12.55,11,5,1.0,27.0,True,2.2,1.1409090909090909,True,True,0.45454545454545453,8,7,低效长尾型二
1517,2166,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1518,2175,525368335,9811363528,8.76,7,19,0.75,144.0,True,0.3684210526315789,1.2514285714285713,True,True,2.7142857142857144,8,1,稳定拓展型
1519,2177,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1520,2180,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1521,2186,525368335,9811363528,8.06,8,48,0.8571,1078.0,True,0.16666666666666666,1.0075,True,True,6.0,8,1,稳定拓展型
1522,2191,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1523,2198,525368335,9811363528,2.35,2,2,1.0,166.0,True,1.0,1.175,True,True,1.0,8,7,低效长尾型二
1524,2206,525368335,9811363528,32.01,43,63,0.8378,162.0,True,0.6825396825396826,0.7444186046511627,True,True,1.4651162790697674,8,6,稳定拓展型三
1525,2214,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1526,2217,525368335,9811363528,2.02,2,8,0.5,41.0,True,0.25,1.01,True,True,4.0,8,1,稳定拓展型
1527,2225,525368335,9811363528,2.93,5,5,0.75,45.0,True,1.0,0.5860000000000001,True,True,1.0,8,6,稳定拓展型三
1528,2226,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1529,2231,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1530,2232,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1531,2233,525368335,9811363528,16.86,20,10,0.8889,175.0,True,2.0,0.843,True,True,0.5,8,4,稳定拓展型二
1532,2236,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1533,2238,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1534,2243,525368335,9811363528,2.54,2,3,0.5,86.0,True,0.6666666666666666,1.27,True,True,1.5,8,6,稳定拓展型三
1535,2267,525368335,9811363528,1.45,2,5,0.5,128.0,True,0.4,0.725,True,True,2.5,8,1,稳定拓展型
1536,2274,525368335,9811363528,15.49,4,0,0.0,,True,,3.8725,False,True,0.0,8,5,潜力挖掘型
1537,2277,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1538,2278,525368335,9811363528,0.72,1,2,0.0,4.0,True,0.5,0.72,True,True,2.0,8,5,潜力挖掘型
1539,2282,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1540,2283,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1541,2284,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1542,2288,525368335,9811363528,1.64,2,2,1.0,3.0,True,1.0,0.82,True,True,1.0,8,7,低效长尾型二
1543,2291,525368335,9811363528,2.75,3,0,0.0,,True,,0.9166666666666666,False,True,0.0,8,5,潜力挖掘型
1544,2295,525368335,9811363528,5.07,2,1,1.0,9.0,True,2.0,2.535,True,True,0.5,8,7,低效长尾型二
1545,2304,525368335,9811363528,9.61,12,11,0.75,61.0,True,1.0909090909090908,0.8008333333333333,True,True,0.9166666666666666,8,6,稳定拓展型三
1546,2322,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1547,2331,525368335,9811363528,3.33,4,5,1.0,64.0,True,0.8,0.8325,True,True,1.25,8,7,低效长尾型二
1548,2335,525368335,9811363528,0.59,1,0,0.0,,True,,0.59,False,True,0.0,8,5,潜力挖掘型
1549,2337,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1550,2339,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1551,2354,525368335,9811363528,60.44,58,87,0.6364,197.0,True,0.6666666666666666,1.0420689655172413,True,True,1.5,8,6,稳定拓展型三
1552,2356,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1553,2357,525368335,9811363528,7.84,9,19,0.7143,77.0,True,0.47368421052631576,0.8711111111111111,True,True,2.111111111111111,8,6,稳定拓展型三
1554,2371,525368335,9811363528,20.29,22,81,0.5294,209.0,True,0.2716049382716049,0.9222727272727272,True,True,3.6818181818181817,8,1,稳定拓展型
1555,2380,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1556,2382,525368335,9811363528,26.76,27,51,0.8182,149.0,True,0.5294117647058824,0.9911111111111112,True,True,1.8888888888888888,8,6,稳定拓展型三
1557,2387,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1558,2418,525368335,9811363528,7.31,6,7,0.8,16.0,True,0.8571428571428571,1.2183333333333333,True,True,1.1666666666666667,8,6,稳定拓展型三
1559,2422,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1560,2424,525368335,9811363528,6.26,4,3,1.0,1.0,True,1.3333333333333333,1.565,True,True,0.75,8,7,低效长尾型二
1561,2425,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1562,2426,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1563,2436,525368335,9811363528,1.86,2,1,1.0,1.0,True,2.0,0.93,True,True,0.5,8,7,低效长尾型二
1564,2441,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1565,2442,525368335,9811363528,2.2,2,0,0.0,,True,,1.1,False,True,0.0,8,5,潜力挖掘型
1566,2453,525368335,9811363528,2.48,3,1,1.0,120.0,True,3.0,0.8266666666666667,True,True,0.3333333333333333,8,7,低效长尾型二
1567,2458,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1568,2460,525368335,9811363528,0.84,1,1,1.0,11.0,True,1.0,0.84,True,True,1.0,8,7,低效长尾型二
1569,2465,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1570,2467,525368335,9811363528,4.9,8,2,0.0,16.0,True,4.0,0.6125,True,True,0.25,8,4,稳定拓展型二
1571,2474,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1572,2476,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1573,2482,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1574,2500,525368335,9811363528,27.75,34,83,0.5714,223.0,True,0.40963855421686746,0.8161764705882353,True,True,2.4411764705882355,8,1,稳定拓展型
1575,2509,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1576,2518,525368335,9811363528,16.92,15,61,0.5833,427.0,True,0.2459016393442623,1.1280000000000001,True,True,4.066666666666666,8,1,稳定拓展型
1577,2534,525368335,9811363528,12.84,11,25,0.75,119.0,True,0.44,1.1672727272727272,True,True,2.272727272727273,8,1,稳定拓展型
1578,2546,525368335,9811363528,12.2,11,56,0.4,251.0,True,0.19642857142857142,1.1090909090909091,True,True,5.090909090909091,8,1,稳定拓展型
1579,2547,525368335,9811363528,0.65,1,4,0.0,97.0,True,0.25,0.65,True,True,4.0,8,5,潜力挖掘型
1580,2549,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1581,2553,525368335,9811363528,2.88,4,2,1.0,61.0,True,2.0,0.72,True,True,0.5,8,7,低效长尾型二
1582,2557,525368335,9811363528,126.11,148,160,0.844,71.0,True,0.925,0.8520945945945946,True,True,1.0810810810810811,8,6,稳定拓展型三
1583,2559,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1584,2563,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1585,2564,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1586,2569,525368335,9811363528,8.56,6,19,0.8,152.0,True,0.3157894736842105,1.4266666666666667,True,True,3.1666666666666665,8,1,稳定拓展型
1587,2571,525368335,9811363528,7.58,8,5,1.0,7.0,True,1.6,0.9475,True,True,0.625,8,7,低效长尾型二
1588,2572,525368335,9811363528,4.75,5,7,0.75,50.0,True,0.7142857142857143,0.95,True,True,1.4,8,6,稳定拓展型三
1589,2577,525368335,9811363528,22.78,23,65,0.5,208.0,True,0.35384615384615387,0.9904347826086957,True,True,2.8260869565217392,8,1,稳定拓展型
1590,2578,525368335,9811363528,18.31,21,21,0.7692,115.0,True,1.0,0.8719047619047618,True,True,1.0,8,6,稳定拓展型三
1591,2583,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1592,2586,525368335,9811363528,5.37,2,1,1.0,120.0,True,2.0,2.685,True,True,0.5,8,7,低效长尾型二
1593,2591,525368335,9811363528,0.0,0,0,,,False,,,False,False,,8,2,低效长尾型
1594,2597,525368335,9811363528,12.23,15,19,0.6667,106.0,True,0.7894736842105263,0.8153333333333334,True,True,1.2666666666666666,8,6,稳定拓展型三
1595,2610,525368335,9811363528,0.1,1,1,1.0,2.0,True,1.0,0.1,True,True,1.0,8,7,低效长尾型二
1596,2616,525368335,9811363528,8.53,12,16,0.8,227.0,True,0.75,0.7108333333333333,True,True,1.3333333333333333,8,6,稳定拓展型三
